title,pubdate,pmc_id,authors
Development and validation of a pulmonary function test data extraction tool for the US department of veterans affairs electronic health record.,2024,PMC11039415,"Rabin, Weinstein, Seelye, Whittington, Hogan, Prescott"
Development of Multimorbidity Over Time: An Analysis of Belgium Primary Care Data Using Markov Chains and Weighted Association Rule Mining.,2021,PMC8202155,"Shi, Nikolic, Van Pottelbergh, van den Akker, Vos, De Moor"
Development of a System for Storing and Executing Bio-Signal Analysis Algorithms Developed in Different Languages.,2021,PMC8394268,"Joo, Aich, Kim"
Development of a patients' satisfaction analysis system using machine learning and lexicon-based methods.,2023,PMC10037842,"Khaleghparast, Maleki, Hajianfar, Soumari, Oveisi, Golandouz, Noohi, Dehaki, Golpira, Mazloomzadeh, Arabian, Kalayinia"
Development of a text mining algorithm for identifying adverse drug reactions in electronic health records.,2024,PMC11328534,"van de Burgt, Wasylewicz, Dullemond, Jessurun, Grouls, Bouwman, Korsten, Egberts"
Development of an Artificial Intelligence Powered Medication Risk Score Calculator Application.,2025,PMC12451093,"Bertalan, Angyal, Domján, Sædder, Király, Erdélyi, Gyimesi, Dinya"
Discontinuous named entities in clinical text: A systematic literature review.,2025,NA,"Alhassan, Schlegel, Aloud, Batista-Navarro, Nenadic"
Discovering Thematically Coherent Biomedical Documents Using Contextualized Bidirectional Encoder Representations from Transformers-Based Clustering.,2022,PMC9141535,"Davagdorj, Wang, Li, Pham, Ryu, Theera-Umpon"
Discursive construction of social representations expressed by seekers of psychosocial healthcare services in Brazil.,2022,NA,"Faleiros, Hochdorn"
Disease-specific data processing: An intelligent digital platform for diabetes based on model prediction and data analysis utilizing big data technology.,2022,PMC9791221,"Kong, Peng, Dai, Li, Lu, Sun, Zheng, Wang, Zhao, Liang, Xu"
Distribution Survey of Individual Transactions for Pharmaceutical Products via X (Formerly Twitter).,2025,NA,"Zhang, Yoshida"
Doctor Recommendation Model Based on Ontology Characteristics and Disease Text Mining Perspective.,2021,PMC8379386,"Ju, Zhang"
Dynamic meta-graph convolutional recurrent network for heterogeneous spatiotemporal graph forecasting.,2025,NA,"Guo, Yu, Huang, Chen, Yang, Wang"
ESVM-SWRF: Ensemble SVM-based sample weighted random forests for liver disease classification.,2021,NA,"Padmakala, Subasini, Karuppiah, Sheeba"
Effect of 'Galamsey' on Human Fertility: A Systematic Review.,2025,PMC11933440,"Arhin, Barnes, Arhin, Owusu-Nyarko"
Effects of Out-of-Hospital Continuous Nursing on Postoperative Breast Cancer Patients by Medical Big Data.,2022,PMC8758290,"He, Zhang, Shen"
Efficiency and Productivity Differences in Healthcare Systems: The Case of the European Union.,2022,PMC9819540,"Lacko, Hajduová, Bakalár, Pavolová"
Efficient Semantic Similarity Computing with Optimized BERT Models.,2025,NA,"Grabar, Jairi, Zgaya-Biau"
Efficient evidence selection for systematic reviews in traditional Chinese medicine.,2025,PMC11734327,"Li, Huang, Luan, Xu, Zhang, Wu, Wu, Han, Liu"
Electronic surveillance of patient safety events using natural language processing.,2022,PMC10195078,"Ozonoff, Milliren, Fournier, Welcher, Landschaft, Samnaliev, Saluvan, Waltzman, Kimia"
Embedding FHIR in Medical PDF: A Migration Path for Interoperable Documentation.,2025,NA,"Bienzeisler, Kombeiz, Heidemeyer, Hertwig, Erdmann, Pegoraro, Ehrentreich, Eder, Mosebach, Rashid, Majeed"
Emerging Trends in Big Data Analysis in Computational Biology and Bioinformatics in Health Informatics: A Case Study on Epilepsy and Seizures.,2024,NA,"Chouhan, Sahu, Bhatt, Kurmi, Choudhari"
Emerging Trends of Gold Nanostructures for Point-of-Care Biosensor-Based Detection of COVID-19.,2025,PMC7428963,"Yadav, Basavegowda, Shirin, Raju, Sekar, Somu, Uthappa, Abdi"
Enabling Security Services in Socially Assistive Robot Scenarios for Healthcare Applications.,2021,PMC8541011,"Vulpe, Crăciunescu, Drăgulinescu, Kyriazakos, Paikan, Ziafati"
End-to-end Chinese clinical event extraction based on large language model.,2025,PMC12081896,"An, Zhang, Ma, Zhao"
Enhance health evidence quality in classification tasks: A triangulation approach utilizing case-based reasoning and process features.,2025,PMC11748077,"Guo, Smith, Chen, Ritchie, Poon"
Enhanced Data Mining and Visualization of Sensory-Graph-Modeled Datasets through Summarization.,2024,PMC11280993,"Hashmi, Alabdullah, Al Mudawi, Algarni, Jalal, Liu"
Enhanced drug-drug interaction extraction from biomedical text using deep learning-based sentence representations.,2025,PMC12572260,"Tahir, Ibrahim, Sarwar, Irshad, Atteia"
Enhancing Aortic Aneurysm Surveillance: Transformer Natural Language Processing for Flagging and Measuring in Radiology Reports.,2025,NA,"Kartsonis, Pastena, Hajagos, Hirsch, Gilotra, Murundi, Raiker, de la Bastide, Martinez, Tassiopoulos"
Enhancing drug discovery and patient care through advanced analytics with the power of NLP and machine learning in pharmaceutical data interpretation.,2025,NA,"R, Khan, Kumar, T R, Alojail, Sangwan, Saraee"
Enhancing evidence-based medicine with natural language argumentative analysis of clinical trials.,2021,NA,"Mayer, Marro, Cabrio, Villata"
Enhancing hand hygiene compliance in healthcare environmental services staff: a systematic approach to indicator development.,2025,PMC12581309,"Liu, Jiang, Yang, Niu, Wang, Rao, Zheng"
Enhancing healthcare process analysis through object-centric process mining: Transforming OMOP common data models into object-centric event logs.,2024,NA,"Park, Lee, Cho"
Enhancing quality and decision-making for care pathways: An application of process mining in cancer care.,2026,PMC12779139,"Ferré, Seghieri, Sarv Ahrabi, Burattin, Vandin"
"Ensuring equitable, inclusive and meaningful gender identity- and sexual orientation-related data collection in the healthcare sector: insights from a critical, pragmatic systematic review of the literature.",2022,NA,"Bragazzi, Khamisy-Farah, Converti"
Epidemic intelligence in Europe: a user needs perspective to foster innovation in digital health surveillance.,2024,PMC10999084,"Bouyer, Thiongane, Hobeika, Arsevska, Binot, Corrèges, Dub, Mäkelä, van Kleef, Jori, Lancelot, Mercier, Fagandini, Valentin, Van Bortel, Ruault"
Establishing a Protocol for EHR Data Extraction Using the WHO SMART Guidelines: A Tertiary Medical Center Experience in the Philippines.,2025,NA,"Herber, Santos"
Establishment of an I-ELISA method based on multi-epitope fusion protein for diagnosis of human brucellosis.,2025,PMC12002633,"Xie, Guo, Qi, Zhao, Pei, Chen, Wu, Yao, Yin"
Establishment of preanalytical conditions for microRNA profile analysis of clinical plasma samples.,2022,PMC9750036,"Suzuki, Yamaguchi, Kohda, Tanaka, Takemura, Wakita, Tabe, Kato, Nasu, Hashimoto, Mine, Serizawa, Tomishima, Nagahara, Matsuda, Yamaji, Tsugane, Saito, Daiko, Yoshikawa, Kato, Okusaka, Ochiya, Yamamoto, Yotsui, Yamamoto, Yamasaki, Miyata, Yasui, Omori, Ohkawa, Ikezawa, Nakabori, Sugimoto, Kudo, Yoshida, Ohue, Nishizawa"
Estimating medication adherence from Electronic Health Records: comparing methods for mining and processing asthma treatment prescriptions.,2023,PMC10337150,"Tibble, Sheikh, Tsanas"
Evaluating Large Language Models for Analysing Safety Risks in Healthcare Incident Reports.,2025,NA,"Denecke, Paula"
Evaluating Patients' Experiences with Healthcare Services: Extracting Domain and Language-Specific Information from Free-Text Narratives.,2022,PMC9408527,"Jacennik, Zawadzka-Gosk, Moreira, Glinkowski"
Evaluating the OpenAI's GPT-3.5 Turbo's performance in extracting information from scientific articles on diabetic retinopathy.,2024,PMC11097400,"Gue, Rahim, Rojas-Carabali, Agrawal, Rk, Abisheganaden, Yip"
Evaluation index system for value co-creation in integrated care within the context of digital transformation.,2025,PMC12103501,"Feng, Weng, Zhenyuan"
"Evaluation of RMES, an Automated Software Tool Utilizing AI, for Literature Screening with Reference to Published Systematic Reviews as Case-Studies: Development and Usability Study.",2024,PMC11667133,"Sugiura, Saegusa, Jin, Yoshimoto, Smith, Dohi, Higuchi, Kozu"
Evaluation of patient transport service in hospitals using process mining methods: Patients' perspective.,2023,NA,"Kropp, Faeghi, Lennerts"
Evidence from other healthcare professions to support the standardisation of clinical assessment in pre-registration education for diagnostic radiography: a systematic review.,2025,NA,"Wyke, Coleman, Holdcroft, Tulloch, Whitehead, Hyde"
EvidenceOutcomes: A Dataset of Clinical Trial Publications with Clinically Meaningful Outcomes.,2025,NA,"Zhou, Newbury, Zhang, Idnay, Liu, Weng, Peng"
Evolution of AI enabled healthcare systems using textual data with a pretrained BERT deep learning model.,2025,PMC11880528,"Wang, Choo, Ng, Bi, Wang"
Examining Different Factors in Web-Based Patients' Decision-Making Process: Systematic Review on Digital Platforms for Clinical Decision Support System.,2021,PMC8582809,"Shah, Muhammad, Lee, Naqvi"
Examining Soft and Hard Attributes of Health Care Service Quality and Their Impacts on Patient Satisfaction and Loyalty.,NA,NA,"Chen, Chen, Loverio, Wang, Lee, Hou"
Examining the Economic Perspective of Treatable Mortality: The Role of Health Care Financing and the Importance for Economic Prosperity.,2021,PMC8710442,"Ivankova, Gavurova, Khouri, Szabo"
Examining the concept of equity in community psychology with natural language processing.,2021,NA,Scaccia
"Explainable AI for Bioinformatics: Methods, Tools and Applications.",2023,NA,"Karim, Islam, Shajalal, Beyan, Lange, Cochez, Rebholz-Schuhmann, Decker"
Explainable unsupervised anomaly detection for healthcare insurance data.,2025,PMC11720628,"De Meulemeester, De Smet, van Dorst, Derroitte, De Moor"
Exploring Acute Pancreatitis Clinical Pathways Using a Novel Process Mining Method.,2023,PMC10531471,"Yang, Huang, Zhao, Zhou, Shi, Xia"
Exploring performance profiles of home health care agencies: A two-stage analytical approach.,NA,NA,"Kilinc, Kirac"
Exploring the Effects of Online Physician Voice Pitch Range and Filled Pauses on Patient Satisfaction in Mobile Health Communication.,2024,NA,"Liu, Jiang"
Exploring the development of safety culture among physicians with text mining of patient safety reports: a retrospective study.,2025,PMC11724187,"Koike, Ito, Horiguchi, Yatsuya, Ota"
Exploring the potential of OMOP common data model for process mining in healthcare.,2023,PMC9810199,"Park, Cho, Song, Yoo, Baek, Kim, Kim"
Exploring trauma recovery in nurses: a text mining and thematic analysis based on Swanson's theory of caring.,2025,PMC11905538,"Park, Kim, Kim"
Extending CARDIO:DE: Additional annotation guidelines and evaluation of NLP approaches for clinical applications.,2025,NA,"Becker, Krumscheid, Knobelspies, Seydel, Richter-Pechanski, Karl"
Extending a Data Management Maturity Model for Process Mining in Healthcare.,2023,NA,"Erhard, Arthofer, Helm"
Extracting Housing and Food Insecurity Information From Clinical Notes Using cTAKES.,2025,PMC12052509,"Kim, Miramontes, Mehta, Schwartz, Kim, Yang, Hill-Jarrett, Cevallos, Chen, Glymour, Ferguson, Zimmerman, Choi, Sims"
Extracting Pediatric Information from Summaries of Product Characterics with a Large Language Model and No-Code.,2025,NA,"Zaoui, Bousquet, Duclos"
Extracting Pharmaceutical Safety Information from Nursing Records: Utilizing ChatGPT for Data Categorization.,2025,NA,"Wakabayashi, Seto"
Extracting Safety-II Factors From an Incident Reporting System by Text Analysis.,2022,PMC8863551,"Abe, Sato, Nakamura"
Extracting language information from clinical notes using large language models.,2026,PMC12490899,"Qian, Hong, Zhou, Xie, Weng, Chairuengjitjaras, Du, Lian, Marshall, Blackley, Novoa-Laurentiev, Quiroz, Kim, Adams, Dossett, Zhou, Xu"
Extraction frequent patterns in trauma dataset based on automatic generation of minimum support and feature weighting.,2024,PMC10870595,"Kohzadi, Nickfarjam, Arani, Kohzadi, Mahdian"
FHIR2BPMN: Delivering Actionable Knowledge by Transforming Between Clinical Pathways and Executable Models.,2022,NA,"Helm, Pointner, Krauss, Schuler, Traxler, Arthofer, Halmerbauer"
Face time with physicians: How do patients assess providers in video-visits?,2023,PMC10238118,"Chandrasekaran, Bapat, Venkata, Moustakas"
Familial Resilience in Crisis: Navigating the Mediating Landscape of Depressive Symptoms Between Uncertainty Stress and Suicide Behavior Among Chinese University Students.,2024,PMC10823871,"Yan, Zhou, Hu, Cai, Qi, Shiferaw, Wang, Miao"
Fetal birthweight prediction with measured data by a temporal machine learning method.,2021,PMC7836146,"Tao, Yuan, Sun, Yu, Zhang"
Finding the combination of multiple biomarkers to diagnose oral squamous cell carcinoma - A data mining approach.,2022,NA,"da Costa, de Sá Alves, de Sá Rodrigues, Bandeira, Oliveira Alves, Mendes, Cesar Alves, Almeida, Barbosa"
Fine-tuning of language models for automated structuring of medical exam reports to improve patient screening and analysis.,2025,PMC12227585,"Elvas, Santos, Ferreira"
Forecasting of COVID-19 using deep layer Recurrent Neural Networks (RNNs) with Gated Recurrent Units (GRUs) and Long Short-Term Memory (LSTM) cells.,2021,PMC7955925,"ArunKumar, Kalaga, Kumar, Kawaji, Brenza"
"Forecasting the dynamics of cumulative COVID-19 cases (confirmed, recovered and deaths) for top-16 countries using statistical machine learning models: Auto-Regressive Integrated Moving Average (ARIMA) and Seasonal Auto-Regressive Integrated Moving Average (SARIMA).",2021,PMC7869631,"ArunKumar, Kalaga, Sai Kumar, Chilkoor, Kawaji, Brenza"
FraudAuditor: A Visual Analytics Approach for Collusive Fraud in Health Insurance.,2023,NA,"Zhou, Wang, Wang, Ye, Wang, Zhou, Han, Ying, Wu, Chen"
From Text to Knowledge: An End-To-End Extraction Pipeline for Clinical Information.,2025,NA,"Macedo, Wiedekopf, Hillmer, Schreiweis, Saalfeld, Ulrich"
From digital health to learning health systems: four approaches to using data for digital health design.,2023,PMC10791080,"Pannunzio, Kleinsmann, Snelders, Raijmakers"
"From mold to mill: StachCel5, a novel thermoalkaliphilic endoglucanase from Stachybotrys chartarum for pulp fiber biorefining.",2025,NA,"Ferrando, Lliso-Pascual, Cusola, Roncero, Planas, Picart"
From text to data: Open-source large language models in extracting cancer related medical attributes from German pathology reports.,2025,NA,"Bartels, Carus"
Fusing graph transformer with multi-aggregate GCN for enhanced drug-disease associations prediction.,2024,PMC10877759,"He, Yun, Yi"
GCMCDTI: Graph convolutional autoencoder framework for predicting drug-target interactions based on matrix completion.,2022,NA,"Li, Zhang, Li, Nie, Han, Yang, Liao"
GENERATOR Breast DataMart-The Novel Breast Cancer Data Discovery System for Research and Monitoring: Preliminary Results and Future Perspectives.,2021,PMC7911086,"Marazzi, Tagliaferri, Masiello, Moschella, Colloca, Corvari, Sanchez, Capocchiano, Pastorino, Iacomini, Lenkowicz, Masciocchi, Patarnello, Franceschini, Gambacorta, Masetti, Valentini"
Gaps and Opportunities of Artificial Intelligence Applications for Pediatric Oncology in European Research: A Systematic Review of Reviews and a Bibliometric Analysis.,2022,PMC9194810,"Tozzi, Fabozzi, Eckley, Croci, Dell'Anna, Colantonio, Mastronuzzi"
Gender Bias in the News: A Scalable Topic Modelling and Visualization Framework.,2021,PMC8242240,"Rao, Taboada"
Generating Actionable Insights from Patient Medical Records and Structured Clinical Knowledge.,2024,NA,"Trajkovska, Roiss, Bauernfeind, Alnajdawi, Sandler, Herzmanek, Winkler, Haider, Krauss"
Genetic hyperparameter optimization with Modified Scalable-Neighbourhood Component Analysis for breast cancer prognostication.,2023,NA,"Alsubai, Alqahtani, Sha"
"Global Adoption, Promotion, Impact, and Deployment of AI in Patient Care, Health Care Delivery, Management, and Health Care Systems Leadership: Cross-Sectional Survey.",2025,PMC12590044,"Oleribe, Taylor-Robinson, Agala, Sobande, Izurieta, Taylor-Robinson"
"Guiding principles for determining work shift duration and addressing the effects of work shift duration on performance, safety, and health: guidance from the American Academy of Sleep Medicine and the Sleep Research Society.",2021,PMC8636361,"Gurubhagavatula, Barger, Barnes, Basner, Boivin, Dawson, Drake, Flynn-Evans, Mysliwiec, Patterson, Reid, Samuels, Shattuck, Kazmi, Carandang, Heald, Van Dongen"
Gut Microbiota Analysis and In Silico Biomarker Detection of Children with Autism Spectrum Disorder across Cohorts.,2023,PMC9958793,"Wang, Fu"
Harnessing artificial intelligence in radiology to augment population health.,2023,PMC10663302,"Sim, Bhanu Prakash, Huang, Tan"
Health Data Privacy in the COVID-19 Pandemic Context: Discourses on HIPAA.,2021,NA,"Pool, Akhlaghpour, Fatehi"
Health Recommendation System using Deep Learning-based Collaborative Filtering.,2023,PMC10746410,"Chinnasamy, Wong, Raja, Khalaf, Kiran, Babu"
Health-care transitions for young people living beyond childhood and adolescent cancer: recommendations from the EU-CAYAS-NET consortium.,2025,NA,"Wams, van Dalen, den Hartogh, Otth, Costa, Gorter, van der Aa-van Delden, Panasiuk, Wörmann, Berger, Bardi, Larsen, Potter, Soria, Levitt, Michel, van der Pal, Roganovic, de Bont, Wauters, Pelanconi, Zaletel, Balcerek, Muraca, Brown, Asogwa, de Sousa, Koopman, Mehta, Papadakis, Kremer, Skinner, Scheinemann, Mulder"
Healthcare in Vietnam: Harnessing Artificial Intelligence and Robotics to Improve Patient Care Outcomes.,2023,PMC10565519,"Doan Thu, Nguyen, Taylor-Robinson"
Healthcare professionals' perceptions on medication communication challenges and solutions - text mining and manual content analysis - cross-sectional study.,2021,PMC8590289,"Syyrilä, Vehviläinen-Julkunen, Härkänen"
Healthcare trajectories of aging individuals during their last year of life: application of process mining methods to administrative health databases.,2025,PMC11796206,"Bosson-Rieutort, Langford-Avelar, Duc, Dalmas"
Heart disease classification using hybrid ML schemes and optimization tactics in healthcare.,2025,NA,"Liu, Kong, Song"
Helicopter parenting through the lens of reddit: A text mining study.,2023,PMC10597765,"Keerthigha, Singh, Chan, Caltabiano"
High dimensional profiling identifies specific immune types along the recovery trajectories of critically ill COVID19 patients.,2021,PMC7955698,"Penttilä, Van Gassen, Panovska, Vanderbeke, Van Herck, Quintelier, Emmaneel, Filtjens, Malengier-Devlies, Ahmadzadeh, Van Mol, Borràs, Antoranz, Bosisio, Wauters, Martinod, Matthys, Saeys, Garg, Wauters, De Smet"
How Can Interactive Process Discovery Address Data Quality Issues in Real Business Settings? Evidence from a Case Study in Healthcare.,2022,NA,"Benevento, Aloini, van der Aalst"
How Do Team-Level and Individual-Level Linguistic Styles Affect Patients' Emotional Well-Being-Evidence from Online Doctor Teams.,2023,PMC9915900,"Liu, Zhou, Chi"
How is patient trust transferred from online medical platforms to offline?,2025,PMC11906379,Liang
Human-centered design process and solutions to promote malaria testing and treatment seeking behavior in Guyana hinterlands.,2021,PMC8672563,"Yan, Simpson, Mitchum, Orkis, Davis, Wilson, Trotman, Imhoff, Cox, Hunter, Olapeju, Adams, Storey"
Hybrid natural language processing tool for semantic annotation of medical texts in Spanish.,2025,PMC11708069,"Campillos-Llanos, Valverde-Mateos, Capllonch-Carrión"
Identification of high-risk beneficiaries in private healthcare insurance.,2024,NA,"Santos, Leal, Balancieri"
Identification of risk factors for the onset of delirium associated with COVID-19 by mining nursing records.,2024,PMC10798448,"Miyazawa, Katsuta, Nara, Nojiri, Naito, Hiki, Ichikawa, Takeshita, Kato, Okumura, Tobita"
Identify and mitigate bias in electronic phenotyping: A comprehensive study from computational perspective.,2024,NA,"Ding, Zhang, Hu, Zou"
Identifying Frequent Health Care Users and Care Consumption Patterns: Process Mining of Emergency Medical Services Data.,2021,PMC8529480,"Maruster, van der Zee, Buskens"
Identifying adverse drug reactions from free-text electronic hospital health record notes.,2022,PMC9292762,"Wasylewicz, van de Burgt, Weterings, Jessurun, Korsten, Egberts, Bouwman, Kerskes, Grouls, van der Linden"
Identifying and Characterising a Chronic Kidney Disease Electronic-Phenotype Using Electronic Health Record-Derived Data: A Narrative Review of Strategies and Applications.,2025,PMC12432484,"Sparks, Steinberg, Toussaint"
Identifying and Investigating Ambulatory Care Sequences Before Invasive Coronary Angiography.,2022,PMC9257062,"Novelli, Frank-Tewaag, Bleek, Günster, Schneider, Marschall, Schlößler, Donner-Banzhoff, Sundmacher"
Identifying epilepsy surgery candidates with natural language processing: A systematic review.,2023,NA,"Tan, Tang, Ng, Ng, Kovoor, Gupta, Ovenden, Goh, Courtney, Neal, Whitham, Frasca, Abou-Hamden, Bacchi"
Identifying indicators influencing emergency department performance during a medical surge: A consensus-based modified fuzzy Delphi approach.,2022,PMC9022798,"Etu, Monplaisir, Aguwa, Arslanturk, Masoud, Markevych, Miller"
Identifying knowledge gaps in heart failure research among women using unsupervised machine-learning methods.,2021,PMC8656318,"Alhussain, Kido, Dwibedi, LeMasters, Rose, Misra, Sambamoorthi"
Identifying opioid relapse during COVID-19 using natural language processing of nationwide Veterans Health Administration electronic medical record data.,2025,NA,"Livingston, Mandavia, Banducci, Sistad Hall, Loeffel, Davenport, Mathes-Winnicki, Ting, Roth, Sarpong, Newberger, Hinds, Fonda, Chen, Meng"
Identifying oral disease variables associated with pneumonia emergence by application of machine learning to integrated medical and dental big data to inform eHealth approaches.,2022,PMC9835559,"Shimpi, Glurich, Panny, Hegde, Scannapieco, Acharya"
Identifying research themes and trends in the top 20 cancer journals through textual analysis.,2021,NA,"Zengul, Zengul, Ozaydin, Oner, Fiveash"
Imaging in Healthcare: A Glance at the Present and a Glimpse Into the Future.,2023,PMC10098436,"Nabrawi, Alanazi"
Impact of Quality Improvement Interventions on the Efficiency of Treatment Planning Timelines in a Modern Proton Therapy Clinic.,2026,PMC12704197,"McConnell, Valladares, Gutierrez, Luther, Fellows, LeGrand, Chuong, Mehta, Wroe"
Impact of the COVID-19 Pandemic on Patient Preferences and Decision Making for Symptomatic Urolithiasis.,2021,PMC8390773,"Jiang, Osadchiy, Weinberger, Zheng, Owen, Leonard, Mills, Kachroo, Eleswarapu"
"Implementation of biopsychosocial supported self-management for chronic primary oro-facial pain including temporomandibular disorders: A theory, person and evidence-based approach.",2021,NA,"Aggarwal, Wu, Fox, Howdon, Guthrie, Mighell"
Implementing an artificial intelligence command centre in the NHS: a mixed-methods study.,2024,NA,"Johnson, McCrorie, McInerney, Mebrahtu, Granger, Sheikh, Lawton, Habli, Randell, Benn"
Improved implementation of medical tests - barriers and opportunities.,2023,NA,"St John, O'Kane, Jülicher, Price"
Improving early diagnosis of rare diseases using Natural Language Processing in unstructured medical records: an illustration from Dravet syndrome.,2021,PMC8278630,"Lo Barco, Kuchenbuch, Garcelon, Neuraz, Nabbout"
Improving prediction for medical institution with limited patient data: Leveraging hospital-specific data based on multicenter collaborative research network.,2021,NA,"Li, Tian, Li, Zhou, Li, Ding, Li"
Improving shared decision-making about cancer treatment through design-based data-driven decision-support tools and redesigning care paths: an overview of the 4D PICTURE project.,2024,PMC10863384,"Rietjens, Griffioen, Sierra-Pérez, Sroczynski, Siebert, Buyx, Peric, Svane, Brands, Steffensen, Romero Piqueras, Hedayati, Karsten, Couespel, Akoglu, Pazo-Cid, Rayson, Lingsma, Schermer, Steyerberg, Payne, Korfage, Stiggelbout"
Improving tabular data extraction in scanned laboratory reports using deep learning models.,2024,NA,"Li, Wei, Chen, Li, Tao, Xu"
Improving the Accuracy of Diabetes Diagnosis Applications through a Hybrid Feature Selection Algorithm.,2023,PMC7997791,"Li, Zhang, Safara"
Improving the In-Hospital Mortality Prediction of Diabetes ICU Patients Using a Process Mining/Deep Learning Architecture.,2022,NA,"Theis, Galanter, Boyd, Darabi"
In patients' words: natural language processing of reports from patients experiencing orofacial pain and dysfunction.,2025,PMC12312499,"Ettlin, Wolf, Biller-Andorno, Schneider"
Indoor positioning systems provide insight into emergency department systems enabling proposal of designs to improve workflow.,2025,PMC11897186,"Huguet, Pehlivan, Ballereau, Dodane-Loyenet, Fontanili, Garaix, Yordanov, Augusto, Tazarourte, Redjaline"
Information Extraction Framework for Disability Determination Using a Mental Functioning Use-Case.,2022,PMC8976250,"Zirikly, Desmet, Newman-Griffis, Marfeo, McDonough, Goldman, Chan"
Innovative informatics methods for process mining in health care.,2022,NA,"Munoz-Gama, Martin, Fernandez-Llatas, Johnson, Sepúlveda"
Insights into the nutritional prevention of macular degeneration based on a comparative topic modeling approach.,2024,PMC11042009,Jacaruso
Integrated 4D label-free proteomics and data mining to elucidate the effects of thermal processing on crisp grass carp protein profiles.,2024,PMC10832373,"Lin, Huang, Liu, Liu, Wei, Zhao, Wang, Wu, Chen, Li"
Integrated Perspectives on Clinical Decision Support: A Comparative Analysis of Knowledge Management Approaches.,2024,NA,"Grob, Jenders, Rappelsberger, Adlassnig"
Integrating GIS in reorganizing blood supply network in a robust-stochastic approach by combating disruption damages.,2022,PMC9716013,"Gilani Larimi, Azhdari, Ghousi, Du"
Intelligent Bi-LSTM with Architecture Optimization for Heart Disease Prediction in WBAN through Optimal Channel Selection and Feature Selection.,2023,PMC10135554,"Veerabaku, Nithiyanantham, Urooj, Md, Sivaraman, Tee"
Interdigitated Organic Sensor in Multimodal Facemask's Barrier Integrity and Wearer's Respiration Monitoring.,2022,PMC9138990,"Galliani, Ferrari, Ismailova"
"Investigating Past, Present, and Future Trends on Interface Between Marine and Medical Research and Development: A Bibliometric Review.",2025,PMC11766621,"Zamani, Melnychuk, Eisenhauer, Gäbler, Schultz"
Investigating the (mis)match between electronic health records and actual nursing work: An observational study.,2025,NA,"Vanthienen, Martin, Depaire"
Investigating the service utilization and pathways of patients with alcohol use disorders.,2024,PMC11558449,"Zhang, Qian, Su, Deng, Reid, Sinclair, Yu"
Investigation of treatment delay in a complex healthcare process using physician insurance claims data: an application to symptomatic carotid artery stenosis.,2024,PMC11605873,"van Gaal, Alimohammadi, Karim, Zhang, Sutherland"
IoMT Meets Machine Learning: From Edge to Cloud Chronic Diseases Diagnosis System.,2023,PMC10250092,"Nigar, Jaleel, Islam, Shahzad, Affum"
Is it possible to automate the discovery of process maps for the time-driven activity-based costing method? A systematic review.,2023,PMC10720189,"Iachecen, Dallagassa, Portela Santos, Carvalho, Ioshii"
Issues Involved in Extracting Data from Maternal and Fetal Electronic Medical Records for Clinical Research in Japan.,2025,NA,"Iizuka, Ohashi, Ogawa, Kakogawa, Masamune"
Large language models for data extraction from unstructured and semi-structured electronic health records: a multiple model performance evaluation.,2025,PMC11751965,"Ntinopoulos, Rodriguez Cetina Biefer, Tudorache, Papadopoulos, Odavic, Risteski, Haeussler, Dzemali"
Large language models for extracting histopathologic diagnoses of colorectal cancer and dysplasia from electronic health records.,2025,PMC12458811,"Johnson, Bath, Huang, Lamm, Earles, Eddington, Dornisch, Jih, Gupta, Shah, Curtius"
"Large language models for structured reporting in radiology: past, present, and future.",2025,PMC12021971,"Busch, Hoffmann, Dos Santos, Makowski, Saba, Prucker, Hadamitzky, Navab, Kather, Truhn, Cuocolo, Adams, Bressem"
Large-scale identification of undiagnosed hepatic steatosis using natural language processing.,2023,PMC10432816,"Schneider, Li, Zhang, Mezina, Rattan, Huang, Creasy, Scorletti, Zandvakili, Vujkovic, Hehl, Fiksel, Park, Wangensteen, Risman, Chang, Serper, Carr, Schneider, Chen, Rader"
Leveraging Kaizen with Process Mining in Healthcare Settings: A Conceptual Framework for Data-Driven Continuous Improvement.,2025,PMC12026918,"Samara, Harry"
Literature review of complementary and alternative therapies: using text mining and analysis of trends in nursing research.,2024,PMC11292993,"Nam, Lee, Lee, Park"
Localizing in-domain adaptation of transformer-based biomedical language models.,2023,NA,"Buonocore, Crema, Redolfi, Bellazzi, Parimbelli"
Looking at the fringes of MedTech innovation: a mapping review of horizon scanning and foresight methods.,2023,PMC10503360,"Garcia Gonzalez-Moral, Beyer, Oyewole, Richmond, Wainwright, Craig"
MGP-AttTCN: An interpretable machine learning model for the prediction of sepsis.,2021,PMC8104377,"Rosnati, Fortuin"
MLEE: A method for extracting object-level medical knowledge graph entities from Chinese clinical records.,2022,PMC9354090,"Zhao, Gu, Cai, Zhao, Zhang, Liu"
MMRAG: multi-mode retrieval-augmented generation with large language models for biomedical in-context learning.,2025,PMC12451925,"Zhan, Wang, Zhou, Deng, Zhang"
MR-KPA: medication recommendation by combining knowledge-enhanced pre-training with a deep adversarial network.,2022,PMC9762031,"Lin, Wang, Shi, Xu, Chen, Gao, Chen"
Machine Learning Electrocardiogram for Mobile Cardiac Pattern Extraction.,2023,PMC10303639,"Zhang, Zhou"
Machine and cognitive intelligence for human health: systematic review.,2022,PMC8840949,"Chen, Cheng, Wang, Tao, Xie, Xu"
